attack_name,attack_param,image_file,accuracy,ber
jpeg,25,0166.png,0.98828125,0.01171875
jpeg,25,0167.png,0.8984375,0.1015625
jpeg,25,0168.png,1.0,0.0
jpeg,25,0169.png,0.98828125,0.01171875
jpeg,25,0170.png,1.0,0.0
jpeg,25,0171.png,0.98828125,0.01171875
jpeg,25,0172.png,0.7734375,0.2265625
jpeg,25,0173.png,0.99609375,0.00390625
jpeg,25,0174.png,1.0,0.0
jpeg,25,0175.png,1.0,0.0
jpeg,25,0176.png,1.0,0.0
jpeg,25,0177.png,1.0,0.0
jpeg,25,0178.png,1.0,0.0
jpeg,25,0179.png,1.0,0.0
jpeg,25,0180.png,1.0,0.0
jpeg,25,0181.png,1.0,0.0
jpeg,25,0182.png,1.0,0.0
jpeg,25,0183.png,1.0,0.0
jpeg,25,0184.png,1.0,0.0
jpeg,25,0185.png,0.98828125,0.01171875
jpeg,25,0186.png,1.0,0.0
jpeg,25,0187.png,1.0,0.0
jpeg,25,0188.png,1.0,0.0
jpeg,25,0189.png,0.99609375,0.00390625
jpeg,25,0190.png,0.9609375,0.0390625
jpeg,25,0191.png,1.0,0.0
jpeg,25,0192.png,1.0,0.0
jpeg,25,0193.png,1.0,0.0
jpeg,25,0194.png,0.9921875,0.0078125
jpeg,25,0195.png,1.0,0.0
jpeg,25,0196.png,0.96875,0.03125
jpeg,25,0197.png,1.0,0.0
jpeg,25,0198.png,0.99609375,0.00390625
jpeg,25,0199.png,0.99609375,0.00390625
jpeg,50,0000.png,1.0,0.0
jpeg,50,0001.png,1.0,0.0
jpeg,50,0002.png,1.0,0.0
jpeg,50,0003.png,1.0,0.0
jpeg,50,0004.png,1.0,0.0
jpeg,50,0005.png,1.0,0.0
jpeg,50,0006.png,1.0,0.0
jpeg,50,0007.png,1.0,0.0
jpeg,50,0008.png,0.99609375,0.00390625
jpeg,50,0009.png,1.0,0.0
jpeg,50,0010.png,1.0,0.0
jpeg,50,0011.png,1.0,0.0
jpeg,50,0012.png,1.0,0.0
jpeg,50,0013.png,1.0,0.0
jpeg,50,0014.png,0.99609375,0.00390625
jpeg,50,0015.png,1.0,0.0
jpeg,50,0016.png,1.0,0.0
jpeg,50,0017.png,1.0,0.0
jpeg,50,0018.png,1.0,0.0
jpeg,50,0019.png,1.0,0.0
jpeg,50,0020.png,1.0,0.0
jpeg,50,0021.png,1.0,0.0
jpeg,50,0022.png,1.0,0.0
jpeg,50,0023.png,1.0,0.0
jpeg,50,0024.png,0.98046875,0.01953125
jpeg,50,0025.png,1.0,0.0
jpeg,50,0026.png,1.0,0.0
jpeg,50,0027.png,1.0,0.0
jpeg,50,0028.png,1.0,0.0
jpeg,50,0029.png,1.0,0.0
jpeg,50,0030.png,0.58203125,0.41796875
jpeg,50,0031.png,1.0,0.0
jpeg,50,0032.png,1.0,0.0
jpeg,50,0033.png,1.0,0.0
jpeg,50,0034.png,1.0,0.0
jpeg,50,0035.png,1.0,0.0
jpeg,50,0036.png,1.0,0.0
jpeg,50,0037.png,1.0,0.0
jpeg,50,0038.png,1.0,0.0
jpeg,50,0039.png,1.0,0.0
jpeg,50,0040.png,1.0,0.0
jpeg,50,0041.png,1.0,0.0
jpeg,50,0042.png,1.0,0.0
jpeg,50,0043.png,1.0,0.0
jpeg,50,0044.png,1.0,0.0
jpeg,50,0045.png,1.0,0.0
jpeg,50,0046.png,0.921875,0.078125
jpeg,50,0047.png,1.0,0.0
jpeg,50,0048.png,1.0,0.0
jpeg,50,0049.png,1.0,0.0
jpeg,50,0050.png,0.9921875,0.0078125
jpeg,50,0051.png,0.984375,0.015625
jpeg,50,0052.png,1.0,0.0
jpeg,50,0053.png,0.99609375,0.00390625
jpeg,50,0054.png,1.0,0.0
jpeg,50,0055.png,1.0,0.0
jpeg,50,0056.png,0.98828125,0.01171875
jpeg,50,0057.png,1.0,0.0
jpeg,50,0058.png,1.0,0.0
jpeg,50,0059.png,1.0,0.0
jpeg,50,0060.png,1.0,0.0
jpeg,50,0061.png,1.0,0.0
jpeg,50,0062.png,1.0,0.0
jpeg,50,0063.png,1.0,0.0
jpeg,50,0064.png,1.0,0.0
jpeg,50,0065.png,1.0,0.0
jpeg,50,0066.png,1.0,0.0
jpeg,50,0067.png,1.0,0.0
jpeg,50,0068.png,1.0,0.0
jpeg,50,0069.png,1.0,0.0
jpeg,50,0070.png,1.0,0.0
jpeg,50,0071.png,1.0,0.0
jpeg,50,0072.png,1.0,0.0
jpeg,50,0073.png,1.0,0.0
jpeg,50,0074.png,0.99609375,0.00390625
jpeg,50,0075.png,1.0,0.0
jpeg,50,0076.png,1.0,0.0
jpeg,50,0077.png,1.0,0.0
jpeg,50,0078.png,0.97265625,0.02734375
jpeg,50,0079.png,1.0,0.0
jpeg,50,0080.png,1.0,0.0
jpeg,50,0081.png,1.0,0.0
jpeg,50,0082.png,1.0,0.0
jpeg,50,0083.png,1.0,0.0
jpeg,50,0084.png,1.0,0.0
jpeg,50,0085.png,0.9921875,0.0078125
jpeg,50,0086.png,1.0,0.0
jpeg,50,0087.png,0.9921875,0.0078125
jpeg,50,0088.png,1.0,0.0
jpeg,50,0089.png,1.0,0.0
jpeg,50,0090.png,1.0,0.0
jpeg,50,0091.png,1.0,0.0
jpeg,50,0092.png,1.0,0.0
jpeg,50,0093.png,1.0,0.0
jpeg,50,0094.png,1.0,0.0
jpeg,50,0095.png,1.0,0.0
jpeg,50,0096.png,1.0,0.0
jpeg,50,0097.png,1.0,0.0
jpeg,50,0098.png,1.0,0.0
jpeg,50,0099.png,1.0,0.0
jpeg,50,0100.png,0.99609375,0.00390625
jpeg,50,0101.png,1.0,0.0
jpeg,50,0102.png,0.984375,0.015625
jpeg,50,0103.png,1.0,0.0
jpeg,50,0104.png,0.99609375,0.00390625
jpeg,50,0105.png,1.0,0.0
jpeg,50,0106.png,1.0,0.0
jpeg,50,0107.png,1.0,0.0
jpeg,50,0108.png,0.9921875,0.0078125
jpeg,50,0109.png,1.0,0.0
jpeg,50,0110.png,1.0,0.0
jpeg,50,0111.png,1.0,0.0
jpeg,50,0112.png,1.0,0.0
jpeg,50,0113.png,1.0,0.0
jpeg,50,0114.png,0.9921875,0.0078125
jpeg,50,0115.png,1.0,0.0
jpeg,50,0116.png,1.0,0.0
jpeg,50,0117.png,1.0,0.0
jpeg,50,0118.png,1.0,0.0
jpeg,50,0119.png,1.0,0.0
jpeg,50,0120.png,1.0,0.0
jpeg,50,0121.png,1.0,0.0
jpeg,50,0122.png,0.99609375,0.00390625
jpeg,50,0123.png,1.0,0.0
jpeg,50,0124.png,1.0,0.0
jpeg,50,0125.png,1.0,0.0
jpeg,50,0126.png,1.0,0.0
jpeg,50,0127.png,1.0,0.0
jpeg,50,0128.png,1.0,0.0
jpeg,50,0129.png,1.0,0.0
jpeg,50,0130.png,1.0,0.0
jpeg,50,0131.png,1.0,0.0
jpeg,50,0132.png,1.0,0.0
jpeg,50,0133.png,1.0,0.0
jpeg,50,0134.png,0.93359375,0.06640625
jpeg,50,0135.png,1.0,0.0
jpeg,50,0136.png,1.0,0.0
jpeg,50,0137.png,1.0,0.0
jpeg,50,0138.png,1.0,0.0
jpeg,50,0139.png,0.96875,0.03125
jpeg,50,0140.png,1.0,0.0
jpeg,50,0141.png,1.0,0.0
jpeg,50,0142.png,1.0,0.0
jpeg,50,0143.png,1.0,0.0
jpeg,50,0144.png,1.0,0.0
jpeg,50,0145.png,1.0,0.0
jpeg,50,0146.png,1.0,0.0
jpeg,50,0147.png,1.0,0.0
jpeg,50,0148.png,1.0,0.0
jpeg,50,0149.png,1.0,0.0
jpeg,50,0150.png,1.0,0.0
jpeg,50,0151.png,0.98828125,0.01171875
jpeg,50,0152.png,0.9921875,0.0078125
jpeg,50,0153.png,0.9609375,0.0390625
jpeg,50,0154.png,1.0,0.0
jpeg,50,0155.png,1.0,0.0
jpeg,50,0156.png,1.0,0.0
jpeg,50,0157.png,1.0,0.0
jpeg,50,0158.png,0.98046875,0.01953125
jpeg,50,0159.png,1.0,0.0
jpeg,50,0160.png,1.0,0.0
jpeg,50,0161.png,1.0,0.0
jpeg,50,0162.png,1.0,0.0
jpeg,50,0163.png,1.0,0.0
jpeg,50,0164.png,1.0,0.0
jpeg,50,0165.png,1.0,0.0
jpeg,50,0166.png,1.0,0.0
jpeg,50,0167.png,0.98828125,0.01171875
jpeg,50,0168.png,0.99609375,0.00390625
jpeg,50,0169.png,1.0,0.0
jpeg,50,0170.png,1.0,0.0
jpeg,50,0171.png,1.0,0.0
jpeg,50,0172.png,0.85546875,0.14453125
jpeg,50,0173.png,0.99609375,0.00390625
jpeg,50,0174.png,1.0,0.0
jpeg,50,0175.png,1.0,0.0
jpeg,50,0176.png,1.0,0.0
jpeg,50,0177.png,1.0,0.0
jpeg,50,0178.png,1.0,0.0
jpeg,50,0179.png,1.0,0.0
jpeg,50,0180.png,1.0,0.0
jpeg,50,0181.png,1.0,0.0
jpeg,50,0182.png,1.0,0.0
jpeg,50,0183.png,1.0,0.0
jpeg,50,0184.png,1.0,0.0
jpeg,50,0185.png,1.0,0.0
jpeg,50,0186.png,1.0,0.0
jpeg,50,0187.png,1.0,0.0
jpeg,50,0188.png,1.0,0.0
jpeg,50,0189.png,1.0,0.0
jpeg,50,0190.png,0.9921875,0.0078125
jpeg,50,0191.png,1.0,0.0
jpeg,50,0192.png,1.0,0.0
jpeg,50,0193.png,1.0,0.0
jpeg,50,0194.png,1.0,0.0
jpeg,50,0195.png,1.0,0.0
jpeg,50,0196.png,1.0,0.0
jpeg,50,0197.png,1.0,0.0
jpeg,50,0198.png,1.0,0.0
jpeg,50,0199.png,1.0,0.0
jpeg,75,0000.png,1.0,0.0
jpeg,75,0001.png,1.0,0.0
jpeg,75,0002.png,1.0,0.0
jpeg,75,0003.png,1.0,0.0
jpeg,75,0004.png,1.0,0.0
jpeg,75,0005.png,1.0,0.0
jpeg,75,0006.png,1.0,0.0
jpeg,75,0007.png,1.0,0.0
jpeg,75,0008.png,1.0,0.0
jpeg,75,0009.png,1.0,0.0
jpeg,75,0010.png,1.0,0.0
jpeg,75,0011.png,1.0,0.0
jpeg,75,0012.png,1.0,0.0
jpeg,75,0013.png,1.0,0.0
jpeg,75,0014.png,1.0,0.0
jpeg,75,0015.png,1.0,0.0
jpeg,75,0016.png,1.0,0.0
jpeg,75,0017.png,1.0,0.0
jpeg,75,0018.png,1.0,0.0
jpeg,75,0019.png,1.0,0.0
jpeg,75,0020.png,1.0,0.0
jpeg,75,0021.png,1.0,0.0
jpeg,75,0022.png,1.0,0.0
jpeg,75,0023.png,1.0,0.0
jpeg,75,0024.png,0.96484375,0.03515625
jpeg,75,0025.png,1.0,0.0
jpeg,75,0026.png,1.0,0.0
jpeg,75,0027.png,1.0,0.0
jpeg,75,0028.png,1.0,0.0
jpeg,75,0029.png,1.0,0.0
jpeg,75,0030.png,0.6640625,0.3359375
jpeg,75,0031.png,1.0,0.0
jpeg,75,0032.png,1.0,0.0
jpeg,75,0033.png,1.0,0.0
jpeg,75,0034.png,1.0,0.0
jpeg,75,0035.png,1.0,0.0
jpeg,75,0036.png,1.0,0.0
jpeg,75,0037.png,1.0,0.0
jpeg,75,0038.png,1.0,0.0
jpeg,75,0039.png,1.0,0.0
jpeg,75,0040.png,1.0,0.0
jpeg,75,0041.png,1.0,0.0
jpeg,75,0042.png,1.0,0.0
jpeg,75,0043.png,1.0,0.0
jpeg,75,0044.png,1.0,0.0
jpeg,75,0045.png,1.0,0.0
jpeg,75,0046.png,0.9765625,0.0234375
jpeg,75,0047.png,1.0,0.0
jpeg,75,0048.png,1.0,0.0
jpeg,75,0049.png,1.0,0.0
jpeg,75,0050.png,1.0,0.0
jpeg,75,0051.png,0.98828125,0.01171875
jpeg,75,0052.png,1.0,0.0
jpeg,75,0053.png,1.0,0.0
jpeg,75,0054.png,1.0,0.0
jpeg,75,0055.png,1.0,0.0
jpeg,75,0056.png,1.0,0.0
jpeg,75,0057.png,1.0,0.0
jpeg,75,0058.png,1.0,0.0
jpeg,75,0059.png,1.0,0.0
jpeg,75,0060.png,1.0,0.0
jpeg,75,0061.png,1.0,0.0
jpeg,75,0062.png,1.0,0.0
jpeg,75,0063.png,1.0,0.0
jpeg,75,0064.png,1.0,0.0
jpeg,75,0065.png,1.0,0.0
jpeg,75,0066.png,1.0,0.0
jpeg,75,0067.png,1.0,0.0
jpeg,75,0068.png,1.0,0.0
jpeg,75,0069.png,1.0,0.0
jpeg,75,0070.png,1.0,0.0
jpeg,75,0071.png,1.0,0.0
jpeg,75,0072.png,1.0,0.0
jpeg,75,0073.png,1.0,0.0
jpeg,75,0074.png,1.0,0.0
jpeg,75,0075.png,1.0,0.0
jpeg,75,0076.png,1.0,0.0
jpeg,75,0077.png,1.0,0.0
jpeg,75,0078.png,0.99609375,0.00390625
jpeg,75,0079.png,1.0,0.0
jpeg,75,0080.png,1.0,0.0
jpeg,75,0081.png,1.0,0.0
jpeg,75,0082.png,1.0,0.0
jpeg,75,0083.png,1.0,0.0
jpeg,75,0084.png,1.0,0.0
jpeg,75,0085.png,0.98828125,0.01171875
jpeg,75,0086.png,1.0,0.0
jpeg,75,0087.png,1.0,0.0
jpeg,75,0088.png,1.0,0.0
jpeg,75,0089.png,1.0,0.0
jpeg,75,0090.png,1.0,0.0
jpeg,75,0091.png,1.0,0.0
jpeg,75,0092.png,1.0,0.0
jpeg,75,0093.png,1.0,0.0
jpeg,75,0094.png,1.0,0.0
jpeg,75,0095.png,1.0,0.0
jpeg,75,0096.png,1.0,0.0
jpeg,75,0097.png,1.0,0.0
jpeg,75,0098.png,1.0,0.0
jpeg,75,0099.png,1.0,0.0
jpeg,75,0100.png,1.0,0.0
jpeg,75,0101.png,1.0,0.0
jpeg,75,0102.png,0.99609375,0.00390625
jpeg,75,0103.png,1.0,0.0
jpeg,75,0104.png,1.0,0.0
jpeg,75,0105.png,1.0,0.0
jpeg,75,0106.png,1.0,0.0
jpeg,75,0107.png,1.0,0.0
jpeg,75,0108.png,1.0,0.0
jpeg,75,0109.png,1.0,0.0
jpeg,75,0110.png,1.0,0.0
jpeg,75,0111.png,1.0,0.0
jpeg,75,0112.png,1.0,0.0
jpeg,75,0113.png,1.0,0.0
jpeg,75,0114.png,1.0,0.0
jpeg,75,0115.png,1.0,0.0
jpeg,75,0116.png,1.0,0.0
jpeg,75,0117.png,1.0,0.0
jpeg,75,0118.png,1.0,0.0
jpeg,75,0119.png,1.0,0.0
jpeg,75,0120.png,1.0,0.0
jpeg,75,0121.png,1.0,0.0
jpeg,75,0122.png,1.0,0.0
jpeg,75,0123.png,1.0,0.0
jpeg,75,0124.png,1.0,0.0
jpeg,75,0125.png,1.0,0.0
jpeg,75,0126.png,1.0,0.0
jpeg,75,0127.png,1.0,0.0
jpeg,75,0128.png,1.0,0.0
jpeg,75,0129.png,1.0,0.0
jpeg,75,0130.png,1.0,0.0
jpeg,75,0131.png,1.0,0.0
jpeg,75,0132.png,1.0,0.0
jpeg,75,0133.png,1.0,0.0
jpeg,75,0134.png,0.953125,0.046875
jpeg,75,0135.png,1.0,0.0
jpeg,75,0136.png,1.0,0.0
jpeg,75,0137.png,1.0,0.0
jpeg,75,0138.png,1.0,0.0
jpeg,75,0139.png,0.99609375,0.00390625
jpeg,75,0140.png,1.0,0.0
jpeg,75,0141.png,1.0,0.0
jpeg,75,0142.png,1.0,0.0
jpeg,75,0143.png,1.0,0.0
jpeg,75,0144.png,1.0,0.0
jpeg,75,0145.png,1.0,0.0
jpeg,75,0146.png,1.0,0.0
jpeg,75,0147.png,1.0,0.0
jpeg,75,0148.png,1.0,0.0
jpeg,75,0149.png,1.0,0.0
jpeg,75,0150.png,1.0,0.0
jpeg,75,0151.png,1.0,0.0
jpeg,75,0152.png,1.0,0.0
jpeg,75,0153.png,0.98046875,0.01953125
jpeg,75,0154.png,1.0,0.0
jpeg,75,0155.png,1.0,0.0
jpeg,75,0156.png,1.0,0.0
jpeg,75,0157.png,1.0,0.0
jpeg,75,0158.png,1.0,0.0
jpeg,75,0159.png,1.0,0.0
jpeg,75,0160.png,1.0,0.0
jpeg,75,0161.png,1.0,0.0
jpeg,75,0162.png,1.0,0.0
jpeg,75,0163.png,1.0,0.0
jpeg,75,0164.png,1.0,0.0
jpeg,75,0165.png,1.0,0.0
jpeg,75,0166.png,1.0,0.0
jpeg,75,0167.png,1.0,0.0
jpeg,75,0168.png,1.0,0.0
jpeg,75,0169.png,1.0,0.0
jpeg,75,0170.png,1.0,0.0
jpeg,75,0171.png,1.0,0.0
jpeg,75,0172.png,0.94140625,0.05859375
jpeg,75,0173.png,1.0,0.0
jpeg,75,0174.png,1.0,0.0
jpeg,75,0175.png,1.0,0.0
jpeg,75,0176.png,1.0,0.0
jpeg,75,0177.png,1.0,0.0
jpeg,75,0178.png,1.0,0.0
jpeg,75,0179.png,1.0,0.0
jpeg,75,0180.png,1.0,0.0
jpeg,75,0181.png,1.0,0.0
jpeg,75,0182.png,1.0,0.0
jpeg,75,0183.png,1.0,0.0
jpeg,75,0184.png,1.0,0.0
jpeg,75,0185.png,1.0,0.0
jpeg,75,0186.png,1.0,0.0
jpeg,75,0187.png,1.0,0.0
jpeg,75,0188.png,1.0,0.0
jpeg,75,0189.png,1.0,0.0
jpeg,75,0190.png,1.0,0.0
jpeg,75,0191.png,1.0,0.0
jpeg,75,0192.png,1.0,0.0
jpeg,75,0193.png,1.0,0.0
jpeg,75,0194.png,1.0,0.0
jpeg,75,0195.png,1.0,0.0
jpeg,75,0196.png,1.0,0.0
jpeg,75,0197.png,1.0,0.0
jpeg,75,0198.png,1.0,0.0
jpeg,75,0199.png,1.0,0.0
jpeg,90,0000.png,1.0,0.0
jpeg,90,0001.png,1.0,0.0
jpeg,90,0002.png,1.0,0.0
jpeg,90,0003.png,1.0,0.0
jpeg,90,0004.png,1.0,0.0
jpeg,90,0005.png,1.0,0.0
jpeg,90,0006.png,1.0,0.0
jpeg,90,0007.png,1.0,0.0
jpeg,90,0008.png,1.0,0.0
jpeg,90,0009.png,1.0,0.0
jpeg,90,0010.png,1.0,0.0
jpeg,90,0011.png,1.0,0.0
jpeg,90,0012.png,1.0,0.0
jpeg,90,0013.png,1.0,0.0
jpeg,90,0014.png,1.0,0.0
jpeg,90,0015.png,1.0,0.0
jpeg,90,0016.png,1.0,0.0
jpeg,90,0017.png,1.0,0.0
jpeg,90,0018.png,1.0,0.0
jpeg,90,0019.png,1.0,0.0
jpeg,90,0020.png,1.0,0.0
jpeg,90,0021.png,1.0,0.0
jpeg,90,0022.png,1.0,0.0
jpeg,90,0023.png,1.0,0.0
jpeg,90,0024.png,0.99609375,0.00390625
jpeg,90,0025.png,1.0,0.0
jpeg,90,0026.png,1.0,0.0
jpeg,90,0027.png,1.0,0.0
jpeg,90,0028.png,1.0,0.0
jpeg,90,0029.png,1.0,0.0
jpeg,90,0030.png,0.7265625,0.2734375
jpeg,90,0031.png,1.0,0.0
jpeg,90,0032.png,1.0,0.0
jpeg,90,0033.png,1.0,0.0
jpeg,90,0034.png,1.0,0.0
jpeg,90,0035.png,1.0,0.0
jpeg,90,0036.png,1.0,0.0
jpeg,90,0037.png,1.0,0.0
jpeg,90,0038.png,1.0,0.0
jpeg,90,0039.png,1.0,0.0
jpeg,90,0040.png,1.0,0.0
jpeg,90,0041.png,1.0,0.0
jpeg,90,0042.png,1.0,0.0
jpeg,90,0043.png,1.0,0.0
jpeg,90,0044.png,1.0,0.0
jpeg,90,0045.png,1.0,0.0
jpeg,90,0046.png,0.9921875,0.0078125
jpeg,90,0047.png,1.0,0.0
jpeg,90,0048.png,1.0,0.0
jpeg,90,0049.png,1.0,0.0
jpeg,90,0050.png,1.0,0.0
jpeg,90,0051.png,1.0,0.0
jpeg,90,0052.png,1.0,0.0
jpeg,90,0053.png,1.0,0.0
jpeg,90,0054.png,1.0,0.0
jpeg,90,0055.png,1.0,0.0
jpeg,90,0056.png,1.0,0.0
jpeg,90,0057.png,1.0,0.0
jpeg,90,0058.png,1.0,0.0
jpeg,90,0059.png,1.0,0.0
jpeg,90,0060.png,1.0,0.0
jpeg,90,0061.png,1.0,0.0
jpeg,90,0062.png,1.0,0.0
jpeg,90,0063.png,1.0,0.0
jpeg,90,0064.png,1.0,0.0
jpeg,90,0065.png,1.0,0.0
jpeg,90,0066.png,1.0,0.0
jpeg,90,0067.png,1.0,0.0
jpeg,90,0068.png,1.0,0.0
jpeg,90,0069.png,1.0,0.0
jpeg,90,0070.png,1.0,0.0
jpeg,90,0071.png,1.0,0.0
jpeg,90,0072.png,1.0,0.0
jpeg,90,0073.png,1.0,0.0
jpeg,90,0074.png,1.0,0.0
jpeg,90,0075.png,1.0,0.0
jpeg,90,0076.png,1.0,0.0
jpeg,90,0077.png,1.0,0.0
jpeg,90,0078.png,0.99609375,0.00390625
jpeg,90,0079.png,1.0,0.0
jpeg,90,0080.png,1.0,0.0
jpeg,90,0081.png,1.0,0.0
jpeg,90,0082.png,1.0,0.0
jpeg,90,0083.png,1.0,0.0
jpeg,90,0084.png,1.0,0.0
jpeg,90,0085.png,1.0,0.0
jpeg,90,0086.png,1.0,0.0
jpeg,90,0087.png,1.0,0.0
jpeg,90,0088.png,1.0,0.0
jpeg,90,0089.png,1.0,0.0
jpeg,90,0090.png,1.0,0.0
jpeg,90,0091.png,1.0,0.0
jpeg,90,0092.png,1.0,0.0
jpeg,90,0093.png,1.0,0.0
jpeg,90,0094.png,1.0,0.0
jpeg,90,0095.png,1.0,0.0
jpeg,90,0096.png,1.0,0.0
jpeg,90,0097.png,1.0,0.0
jpeg,90,0098.png,1.0,0.0
jpeg,90,0099.png,1.0,0.0
jpeg,90,0100.png,1.0,0.0
jpeg,90,0101.png,1.0,0.0
jpeg,90,0102.png,1.0,0.0
jpeg,90,0103.png,1.0,0.0
jpeg,90,0104.png,1.0,0.0
jpeg,90,0105.png,1.0,0.0
jpeg,90,0106.png,1.0,0.0
jpeg,90,0107.png,1.0,0.0
jpeg,90,0108.png,1.0,0.0
jpeg,90,0109.png,1.0,0.0
jpeg,90,0110.png,1.0,0.0
jpeg,90,0111.png,1.0,0.0
jpeg,90,0112.png,1.0,0.0
jpeg,90,0113.png,1.0,0.0
jpeg,90,0114.png,1.0,0.0
jpeg,90,0115.png,1.0,0.0
jpeg,90,0116.png,1.0,0.0
jpeg,90,0117.png,1.0,0.0
jpeg,90,0118.png,1.0,0.0
jpeg,90,0119.png,1.0,0.0
jpeg,90,0120.png,1.0,0.0
jpeg,90,0121.png,1.0,0.0
jpeg,90,0122.png,1.0,0.0
jpeg,90,0123.png,1.0,0.0
jpeg,90,0124.png,1.0,0.0
jpeg,90,0125.png,1.0,0.0
jpeg,90,0126.png,1.0,0.0
jpeg,90,0127.png,1.0,0.0
jpeg,90,0128.png,1.0,0.0
jpeg,90,0129.png,1.0,0.0
jpeg,90,0130.png,1.0,0.0
jpeg,90,0131.png,1.0,0.0
jpeg,90,0132.png,1.0,0.0
jpeg,90,0133.png,1.0,0.0
jpeg,90,0134.png,0.98828125,0.01171875
jpeg,90,0135.png,1.0,0.0
jpeg,90,0136.png,1.0,0.0
jpeg,90,0137.png,1.0,0.0
jpeg,90,0138.png,1.0,0.0
jpeg,90,0139.png,1.0,0.0
jpeg,90,0140.png,1.0,0.0
jpeg,90,0141.png,1.0,0.0
jpeg,90,0142.png,1.0,0.0
jpeg,90,0143.png,1.0,0.0
jpeg,90,0144.png,1.0,0.0
jpeg,90,0145.png,1.0,0.0
jpeg,90,0146.png,1.0,0.0
jpeg,90,0147.png,1.0,0.0
jpeg,90,0148.png,1.0,0.0
jpeg,90,0149.png,1.0,0.0
jpeg,90,0150.png,1.0,0.0
jpeg,90,0151.png,1.0,0.0
jpeg,90,0152.png,1.0,0.0
jpeg,90,0153.png,0.99609375,0.00390625
jpeg,90,0154.png,1.0,0.0
jpeg,90,0155.png,1.0,0.0
jpeg,90,0156.png,1.0,0.0
jpeg,90,0157.png,1.0,0.0
jpeg,90,0158.png,1.0,0.0
jpeg,90,0159.png,1.0,0.0
jpeg,90,0160.png,1.0,0.0
jpeg,90,0161.png,1.0,0.0
jpeg,90,0162.png,1.0,0.0
jpeg,90,0163.png,1.0,0.0
jpeg,90,0164.png,1.0,0.0
jpeg,90,0165.png,1.0,0.0
jpeg,90,0166.png,1.0,0.0
jpeg,90,0167.png,1.0,0.0
jpeg,90,0168.png,1.0,0.0
jpeg,90,0169.png,1.0,0.0
jpeg,90,0170.png,1.0,0.0
jpeg,90,0171.png,1.0,0.0
jpeg,90,0172.png,0.96875,0.03125
jpeg,90,0173.png,1.0,0.0
jpeg,90,0174.png,1.0,0.0
jpeg,90,0175.png,1.0,0.0
jpeg,90,0176.png,1.0,0.0
jpeg,90,0177.png,1.0,0.0
jpeg,90,0178.png,1.0,0.0
jpeg,90,0179.png,1.0,0.0
jpeg,90,0180.png,1.0,0.0
jpeg,90,0181.png,1.0,0.0
jpeg,90,0182.png,1.0,0.0
jpeg,90,0183.png,1.0,0.0
jpeg,90,0184.png,1.0,0.0
jpeg,90,0185.png,1.0,0.0
jpeg,90,0186.png,1.0,0.0
jpeg,90,0187.png,1.0,0.0
jpeg,90,0188.png,1.0,0.0
jpeg,90,0189.png,1.0,0.0
jpeg,90,0190.png,1.0,0.0
jpeg,90,0191.png,1.0,0.0
jpeg,90,0192.png,1.0,0.0
jpeg,90,0193.png,1.0,0.0
jpeg,90,0194.png,1.0,0.0
jpeg,90,0195.png,1.0,0.0
jpeg,90,0196.png,1.0,0.0
jpeg,90,0197.png,1.0,0.0
jpeg,90,0198.png,1.0,0.0
jpeg,90,0199.png,1.0,0.0
